,from_status,to_status,key,to_date,issue_type,project_key,parent_key,version,from_date,event_type,control_date
360,In Review,Resolved,CART-936,2021-01-26 13:39:26-08:00,Story,CART,,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2021-01-26 13:39:26-08:00,status_change,2021-01-26 13:39:26-08:00
361,In Review,Resolved,CART-936,2021-01-26 13:39:26-08:00,Story,CART,,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2021-01-26 13:39:26-08:00,status_change,2021-01-26 13:39:26-08:00
362,In Review,Resolved,CART-936,2021-01-26 13:39:26-08:00,Story,CART,,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2021-01-26 13:39:26-08:00,status_change,2021-01-26 13:39:26-08:00
363,In Progress,In Review,CART-936,2021-01-22 11:12:51-08:00,Story,CART,,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2021-01-22 11:12:51-08:00,status_change,2021-01-22 11:12:51-08:00
364,In Progress,In Review,CART-936,2021-01-22 11:12:51-08:00,Story,CART,,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2021-01-22 11:12:51-08:00,status_change,2021-01-22 11:12:51-08:00
365,In Progress,In Review,CART-936,2021-01-22 11:12:51-08:00,Story,CART,,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2021-01-22 11:12:51-08:00,status_change,2021-01-22 11:12:51-08:00
366,Open,In Progress,CART-936,2021-01-07 09:46:34-08:00,Story,CART,,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2021-01-07 09:46:34-08:00,status_change,2021-01-07 09:46:34-08:00
367,Open,In Progress,CART-936,2021-01-07 09:46:34-08:00,Story,CART,,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2021-01-04 19:50:49-08:00,status_change,2021-01-07 09:46:34-08:00
368,Open,In Progress,CART-936,2021-01-07 09:46:34-08:00,Story,CART,,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2021-01-07 09:46:34-08:00,status_change,2021-01-07 09:46:34-08:00
369,In Progress,Resolved,CART-933,2021-02-19 08:28:21-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-28 10:47:57-08:00,status_change,2021-02-19 08:28:21-08:00
370,In Progress,Resolved,CART-933,2021-02-19 08:28:21-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-02-19 08:28:21-08:00,status_change,2021-02-19 08:28:21-08:00
371,In Progress,Resolved,CART-933,2021-02-19 08:28:21-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-02-19 08:28:21-08:00,status_change,2021-02-19 08:28:21-08:00
372,In Progress,In Progress,CART-933,2021-01-28 10:47:57-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-28 10:47:57-08:00,status_change,2021-01-28 10:47:57-08:00
373,In Progress,In Progress,CART-933,2021-01-28 10:47:57-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-28 10:47:57-08:00,status_change,2021-01-28 10:47:57-08:00
374,In Progress,In Progress,CART-933,2021-01-28 10:47:57-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-28 10:47:57-08:00,status_change,2021-01-28 10:47:57-08:00
375,To Do,In Progress,CART-933,2021-01-28 10:25:06-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-28 10:10:35-08:00,status_change,2021-01-28 10:25:06-08:00
376,To Do,In Progress,CART-933,2021-01-28 10:25:06-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-28 10:25:06-08:00,status_change,2021-01-28 10:25:06-08:00
377,To Do,In Progress,CART-933,2021-01-28 10:25:06-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-28 10:25:06-08:00,status_change,2021-01-28 10:25:06-08:00
378,Reopened,To Do,CART-933,2021-01-28 10:10:35-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-28 10:10:35-08:00,status_change,2021-01-28 10:10:35-08:00
379,Reopened,To Do,CART-933,2021-01-28 10:10:35-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-28 10:07:24-08:00,status_change,2021-01-28 10:10:35-08:00
380,Reopened,To Do,CART-933,2021-01-28 10:10:35-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-28 10:10:35-08:00,status_change,2021-01-28 10:10:35-08:00
381,Resolved,Reopened,CART-933,2021-01-28 10:07:24-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-26 09:28:27-08:00,status_change,2021-01-28 10:07:24-08:00
382,Resolved,Reopened,CART-933,2021-01-28 10:07:24-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-28 10:07:24-08:00,status_change,2021-01-28 10:07:24-08:00
383,Resolved,Reopened,CART-933,2021-01-28 10:07:24-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-28 10:07:24-08:00,status_change,2021-01-28 10:07:24-08:00
384,To Do,Resolved,CART-933,2021-01-26 09:28:27-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-26 09:28:27-08:00,status_change,2021-01-26 09:28:27-08:00
385,To Do,Resolved,CART-933,2021-01-26 09:28:27-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-26 09:28:27-08:00,status_change,2021-01-26 09:28:27-08:00
386,To Do,Resolved,CART-933,2021-01-26 09:28:27-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-26 09:22:15-08:00,status_change,2021-01-26 09:28:27-08:00
387,In Progress,To Do,CART-933,2021-01-26 09:22:15-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-26 09:22:15-08:00,status_change,2021-01-26 09:22:15-08:00
388,In Progress,To Do,CART-933,2021-01-26 09:22:15-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-26 09:22:15-08:00,status_change,2021-01-26 09:22:15-08:00
389,In Progress,To Do,CART-933,2021-01-26 09:22:15-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-26 09:22:15-08:00,status_change,2021-01-26 09:22:15-08:00
390,To Do,In Progress,CART-933,2021-01-22 11:25:01-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-22 11:25:01-08:00,status_change,2021-01-22 11:25:01-08:00
391,To Do,In Progress,CART-933,2021-01-22 11:25:01-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-22 11:25:01-08:00,status_change,2021-01-22 11:25:01-08:00
392,To Do,In Progress,CART-933,2021-01-22 11:25:01-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-22 11:25:01-08:00,status_change,2021-01-22 11:25:01-08:00
393,Open,To Do,CART-933,2021-01-08 10:21:57-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-08 10:21:57-08:00,status_change,2021-01-08 10:21:57-08:00
394,Open,To Do,CART-933,2021-01-08 10:21:57-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-08 10:21:57-08:00,status_change,2021-01-08 10:21:57-08:00
395,Open,To Do,CART-933,2021-01-08 10:21:57-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-08 10:21:57-08:00,status_change,2021-01-08 10:21:57-08:00
396,In Progress,Resolved,CART-933,2021-02-19 08:28:21-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-02-19 08:28:21-08:00,status_change,2021-02-19 08:28:21-08:00
397,In Progress,Resolved,CART-933,2021-02-19 08:28:21-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-02-19 08:28:21-08:00,status_change,2021-02-19 08:28:21-08:00
398,In Progress,Resolved,CART-933,2021-02-19 08:28:21-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-02-19 08:28:21-08:00,status_change,2021-02-19 08:28:21-08:00
399,In Progress,In Progress,CART-933,2021-01-28 10:47:57-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-28 10:47:57-08:00,status_change,2021-01-28 10:47:57-08:00
400,In Progress,In Progress,CART-933,2021-01-28 10:47:57-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-28 10:47:57-08:00,status_change,2021-01-28 10:47:57-08:00
401,In Progress,In Progress,CART-933,2021-01-28 10:47:57-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-28 10:47:57-08:00,status_change,2021-01-28 10:47:57-08:00
402,To Do,In Progress,CART-933,2021-01-28 10:25:06-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-28 10:25:06-08:00,status_change,2021-01-28 10:25:06-08:00
403,To Do,In Progress,CART-933,2021-01-28 10:25:06-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-28 10:25:06-08:00,status_change,2021-01-28 10:25:06-08:00
404,To Do,In Progress,CART-933,2021-01-28 10:25:06-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-28 10:25:06-08:00,status_change,2021-01-28 10:25:06-08:00
405,Reopened,To Do,CART-933,2021-01-28 10:10:35-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-28 10:10:35-08:00,status_change,2021-01-28 10:10:35-08:00
406,Reopened,To Do,CART-933,2021-01-28 10:10:35-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-28 10:10:35-08:00,status_change,2021-01-28 10:10:35-08:00
407,Reopened,To Do,CART-933,2021-01-28 10:10:35-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-28 10:10:35-08:00,status_change,2021-01-28 10:10:35-08:00
408,Resolved,Reopened,CART-933,2021-01-28 10:07:24-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-28 10:07:24-08:00,status_change,2021-01-28 10:07:24-08:00
409,Resolved,Reopened,CART-933,2021-01-28 10:07:24-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-28 10:07:24-08:00,status_change,2021-01-28 10:07:24-08:00
410,Resolved,Reopened,CART-933,2021-01-28 10:07:24-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-28 10:07:24-08:00,status_change,2021-01-28 10:07:24-08:00
411,To Do,Resolved,CART-933,2021-01-26 09:28:27-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-26 09:28:27-08:00,status_change,2021-01-26 09:28:27-08:00
412,To Do,Resolved,CART-933,2021-01-26 09:28:27-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-26 09:28:27-08:00,status_change,2021-01-26 09:28:27-08:00
413,To Do,Resolved,CART-933,2021-01-26 09:28:27-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-26 09:28:27-08:00,status_change,2021-01-26 09:28:27-08:00
414,In Progress,To Do,CART-933,2021-01-26 09:22:15-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-26 09:22:15-08:00,status_change,2021-01-26 09:22:15-08:00
415,In Progress,To Do,CART-933,2021-01-26 09:22:15-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-26 09:22:15-08:00,status_change,2021-01-26 09:22:15-08:00
416,In Progress,To Do,CART-933,2021-01-26 09:22:15-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-26 09:22:15-08:00,status_change,2021-01-26 09:22:15-08:00
417,To Do,In Progress,CART-933,2021-01-22 11:25:01-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-22 11:25:01-08:00,status_change,2021-01-22 11:25:01-08:00
418,To Do,In Progress,CART-933,2021-01-22 11:25:01-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-22 11:25:01-08:00,status_change,2021-01-22 11:25:01-08:00
419,To Do,In Progress,CART-933,2021-01-22 11:25:01-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-08 10:21:57-08:00,status_change,2021-01-22 11:25:01-08:00
420,Open,To Do,CART-933,2021-01-08 10:21:57-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-08 10:21:57-08:00,status_change,2021-01-08 10:21:57-08:00
421,Open,To Do,CART-933,2021-01-08 10:21:57-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2020-12-16 12:01:04-08:00,status_change,2021-01-08 10:21:57-08:00
422,Open,To Do,CART-933,2021-01-08 10:21:57-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-08 10:21:57-08:00,status_change,2021-01-08 10:21:57-08:00
423,In Progress,Resolved,CART-933,2021-02-19 08:28:21-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-02-19 08:28:21-08:00,status_change,2021-02-19 08:28:21-08:00
424,In Progress,Resolved,CART-933,2021-02-19 08:28:21-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-02-19 08:28:21-08:00,status_change,2021-02-19 08:28:21-08:00
425,In Progress,Resolved,CART-933,2021-02-19 08:28:21-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-02-19 08:28:21-08:00,status_change,2021-02-19 08:28:21-08:00
426,In Progress,In Progress,CART-933,2021-01-28 10:47:57-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-28 10:47:57-08:00,status_change,2021-01-28 10:47:57-08:00
427,In Progress,In Progress,CART-933,2021-01-28 10:47:57-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-28 10:47:57-08:00,status_change,2021-01-28 10:47:57-08:00
428,In Progress,In Progress,CART-933,2021-01-28 10:47:57-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-28 10:25:06-08:00,status_change,2021-01-28 10:47:57-08:00
429,To Do,In Progress,CART-933,2021-01-28 10:25:06-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-28 10:25:06-08:00,status_change,2021-01-28 10:25:06-08:00
430,To Do,In Progress,CART-933,2021-01-28 10:25:06-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-28 10:25:06-08:00,status_change,2021-01-28 10:25:06-08:00
431,To Do,In Progress,CART-933,2021-01-28 10:25:06-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-28 10:25:06-08:00,status_change,2021-01-28 10:25:06-08:00
432,Reopened,To Do,CART-933,2021-01-28 10:10:35-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-28 10:10:35-08:00,status_change,2021-01-28 10:10:35-08:00
433,Reopened,To Do,CART-933,2021-01-28 10:10:35-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-28 10:10:35-08:00,status_change,2021-01-28 10:10:35-08:00
434,Reopened,To Do,CART-933,2021-01-28 10:10:35-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-28 10:10:35-08:00,status_change,2021-01-28 10:10:35-08:00
435,Resolved,Reopened,CART-933,2021-01-28 10:07:24-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-28 10:07:24-08:00,status_change,2021-01-28 10:07:24-08:00
436,Resolved,Reopened,CART-933,2021-01-28 10:07:24-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-28 10:07:24-08:00,status_change,2021-01-28 10:07:24-08:00
437,Resolved,Reopened,CART-933,2021-01-28 10:07:24-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-28 10:07:24-08:00,status_change,2021-01-28 10:07:24-08:00
438,To Do,Resolved,CART-933,2021-01-26 09:28:27-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-26 09:28:27-08:00,status_change,2021-01-26 09:28:27-08:00
439,To Do,Resolved,CART-933,2021-01-26 09:28:27-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-26 09:28:27-08:00,status_change,2021-01-26 09:28:27-08:00
440,To Do,Resolved,CART-933,2021-01-26 09:28:27-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-26 09:28:27-08:00,status_change,2021-01-26 09:28:27-08:00
441,In Progress,To Do,CART-933,2021-01-26 09:22:15-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-22 11:25:01-08:00,status_change,2021-01-26 09:22:15-08:00
442,In Progress,To Do,CART-933,2021-01-26 09:22:15-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-26 09:22:15-08:00,status_change,2021-01-26 09:22:15-08:00
443,In Progress,To Do,CART-933,2021-01-26 09:22:15-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-26 09:22:15-08:00,status_change,2021-01-26 09:22:15-08:00
444,To Do,In Progress,CART-933,2021-01-22 11:25:01-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-22 11:25:01-08:00,status_change,2021-01-22 11:25:01-08:00
445,To Do,In Progress,CART-933,2021-01-22 11:25:01-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-22 11:25:01-08:00,status_change,2021-01-22 11:25:01-08:00
446,To Do,In Progress,CART-933,2021-01-22 11:25:01-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-22 11:25:01-08:00,status_change,2021-01-22 11:25:01-08:00
447,Open,To Do,CART-933,2021-01-08 10:21:57-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-08 10:21:57-08:00,status_change,2021-01-08 10:21:57-08:00
448,Open,To Do,CART-933,2021-01-08 10:21:57-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-08 10:21:57-08:00,status_change,2021-01-08 10:21:57-08:00
449,Open,To Do,CART-933,2021-01-08 10:21:57-08:00,Story,CART,CART-415,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-08 10:21:57-08:00,status_change,2021-01-08 10:21:57-08:00
450,Open,Resolved,CART-932,2022-01-28 07:32:07.182000-08:00,Story,CART,CART-622,"Network Stack improvement,Network Stack improvement,Network Stack improvement",2022-01-28 07:32:07.182000-08:00,status_change,2022-01-28 07:32:07.182000-08:00
451,Open,Resolved,CART-932,2022-01-28 07:32:07.182000-08:00,Story,CART,CART-622,"Network Stack improvement,Network Stack improvement,Network Stack improvement",2022-01-28 07:32:07.182000-08:00,status_change,2022-01-28 07:32:07.182000-08:00
452,Open,Resolved,CART-932,2022-01-28 07:32:07.182000-08:00,Story,CART,CART-622,"Network Stack improvement,Network Stack improvement,Network Stack improvement",2022-01-28 07:32:07.182000-08:00,status_change,2022-01-28 07:32:07.182000-08:00
453,Open,Resolved,CART-932,2022-01-28 07:32:07.182000-08:00,Story,CART,CART-622,"Network Stack improvement,Network Stack improvement,Network Stack improvement",2020-12-16 05:36:32-08:00,status_change,2022-01-28 07:32:07.182000-08:00
454,Open,Resolved,CART-932,2022-01-28 07:32:07.182000-08:00,Story,CART,CART-622,"Network Stack improvement,Network Stack improvement,Network Stack improvement",2022-01-28 07:32:07.182000-08:00,status_change,2022-01-28 07:32:07.182000-08:00
455,Open,Resolved,CART-932,2022-01-28 07:32:07.182000-08:00,Story,CART,CART-622,"Network Stack improvement,Network Stack improvement,Network Stack improvement",2022-01-28 07:32:07.182000-08:00,status_change,2022-01-28 07:32:07.182000-08:00
456,Open,Resolved,CART-932,2022-01-28 07:32:07.182000-08:00,Story,CART,CART-622,"Network Stack improvement,Network Stack improvement,Network Stack improvement",2022-01-28 07:32:07.182000-08:00,status_change,2022-01-28 07:32:07.182000-08:00
457,Open,Resolved,CART-932,2022-01-28 07:32:07.182000-08:00,Story,CART,CART-622,"Network Stack improvement,Network Stack improvement,Network Stack improvement",2022-01-28 07:32:07.182000-08:00,status_change,2022-01-28 07:32:07.182000-08:00
458,Open,Resolved,CART-932,2022-01-28 07:32:07.182000-08:00,Story,CART,CART-622,"Network Stack improvement,Network Stack improvement,Network Stack improvement",2022-01-28 07:32:07.182000-08:00,status_change,2022-01-28 07:32:07.182000-08:00
459,In Review,Resolved,CART-927,2020-12-10 09:44:21-08:00,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-12-08 13:50:50-08:00,status_change,2020-12-10 09:44:21-08:00
460,In Review,Resolved,CART-927,2020-12-10 09:44:21-08:00,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-12-10 09:44:21-08:00,status_change,2020-12-10 09:44:21-08:00
461,In Review,Resolved,CART-927,2020-12-10 09:44:21-08:00,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-12-10 09:44:21-08:00,status_change,2020-12-10 09:44:21-08:00
462,Open,In Review,CART-927,2020-12-08 13:50:50-08:00,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-11-30 17:29:24-08:00,status_change,2020-12-08 13:50:50-08:00
463,Open,In Review,CART-927,2020-12-08 13:50:50-08:00,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-12-08 13:50:50-08:00,status_change,2020-12-08 13:50:50-08:00
464,Open,In Review,CART-927,2020-12-08 13:50:50-08:00,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-12-08 13:50:50-08:00,status_change,2020-12-08 13:50:50-08:00
465,In Review,Resolved,CART-927,2020-12-10 09:44:21-08:00,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-12-10 09:44:21-08:00,status_change,2020-12-10 09:44:21-08:00
466,In Review,Resolved,CART-927,2020-12-10 09:44:21-08:00,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-12-10 09:44:21-08:00,status_change,2020-12-10 09:44:21-08:00
467,In Review,Resolved,CART-927,2020-12-10 09:44:21-08:00,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-12-10 09:44:21-08:00,status_change,2020-12-10 09:44:21-08:00
468,Open,In Review,CART-927,2020-12-08 13:50:50-08:00,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-12-08 13:50:50-08:00,status_change,2020-12-08 13:50:50-08:00
469,Open,In Review,CART-927,2020-12-08 13:50:50-08:00,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-12-08 13:50:50-08:00,status_change,2020-12-08 13:50:50-08:00
470,Open,In Review,CART-927,2020-12-08 13:50:50-08:00,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-12-08 13:50:50-08:00,status_change,2020-12-08 13:50:50-08:00
471,In Review,Resolved,CART-927,2020-12-10 09:44:21-08:00,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-12-10 09:44:21-08:00,status_change,2020-12-10 09:44:21-08:00
472,In Review,Resolved,CART-927,2020-12-10 09:44:21-08:00,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-12-10 09:44:21-08:00,status_change,2020-12-10 09:44:21-08:00
473,In Review,Resolved,CART-927,2020-12-10 09:44:21-08:00,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-12-10 09:44:21-08:00,status_change,2020-12-10 09:44:21-08:00
474,Open,In Review,CART-927,2020-12-08 13:50:50-08:00,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-12-08 13:50:50-08:00,status_change,2020-12-08 13:50:50-08:00
475,Open,In Review,CART-927,2020-12-08 13:50:50-08:00,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-12-08 13:50:50-08:00,status_change,2020-12-08 13:50:50-08:00
476,Open,In Review,CART-927,2020-12-08 13:50:50-08:00,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-12-08 13:50:50-08:00,status_change,2020-12-08 13:50:50-08:00
477,In Progress,Resolved,CART-924,2020-11-20 11:10:14-08:00,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-11-20 11:10:14-08:00,status_change,2020-11-20 11:10:14-08:00
478,In Progress,Resolved,CART-924,2020-11-20 11:10:14-08:00,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-11-20 11:10:14-08:00,status_change,2020-11-20 11:10:14-08:00
479,In Progress,Resolved,CART-924,2020-11-20 11:10:14-08:00,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-11-20 11:10:14-08:00,status_change,2020-11-20 11:10:14-08:00
480,Open,In Progress,CART-924,2020-11-11 12:00:48-08:00,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-11-11 12:00:48-08:00,status_change,2020-11-11 12:00:48-08:00
481,Open,In Progress,CART-924,2020-11-11 12:00:48-08:00,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-11-11 12:00:48-08:00,status_change,2020-11-11 12:00:48-08:00
482,Open,In Progress,CART-924,2020-11-11 12:00:48-08:00,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-11-11 12:00:48-08:00,status_change,2020-11-11 12:00:48-08:00
483,In Progress,Resolved,CART-924,2020-11-20 11:10:14-08:00,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-11-20 11:10:14-08:00,status_change,2020-11-20 11:10:14-08:00
484,In Progress,Resolved,CART-924,2020-11-20 11:10:14-08:00,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-11-11 12:00:48-08:00,status_change,2020-11-20 11:10:14-08:00
485,In Progress,Resolved,CART-924,2020-11-20 11:10:14-08:00,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-11-20 11:10:14-08:00,status_change,2020-11-20 11:10:14-08:00
